primary_label,latitude,longitude,scientific_name,amount_of_samples
ccbfin,0.834,-78.545,Arremon brunneinucha,140
ccbfin,0.833,-78.533,Arremon brunneinucha,140
ccbfin,0.863,-78.067,Arremon brunneinucha,140
ccbfin,0.863,-78.067,Arremon brunneinucha,140
ccbfin,0.863,-78.067,Arremon brunneinucha,140
ccbfin,-13.111,-71.571,Arremon brunneinucha,140
ccbfin,-5.7025,-77.8307,Arremon brunneinucha,140
ccbfin,-0.6667,-77.9167,Arremon brunneinucha,140
ccbfin,7.2724,-73.0973,Arremon brunneinucha,140
ccbfin,0.346,-79.709,Arremon brunneinucha,140
ccbfin,0.346,-79.709,Arremon brunneinucha,140
ccbfin,-5.6657,-77.773,Arremon brunneinucha,140
ccbfin,6.6292,-73.3151,Arremon brunneinucha,140
ccbfin,6.6292,-73.3151,Arremon brunneinucha,140
ccbfin,6.6292,-73.3151,Arremon brunneinucha,140
ccbfin,0.01,-78.6776,Arremon brunneinucha,140
ccbfin,0.01,-78.6776,Arremon brunneinucha,140
ccbfin,4.8252,-73.7679,Arremon brunneinucha,140
ccbfin,-3.9668,-79.4761,Arremon brunneinucha,140
ccbfin,-3.9668,-79.4761,Arremon brunneinucha,140
ccbfin,3.4853,-76.6178,Arremon brunneinucha,140
ccbfin,4.6705,-73.9466,Arremon brunneinucha,140
ccbfin,-6.3876,-79.1167,Arremon brunneinucha,140
ccbfin,0.01,-78.6776,Arremon brunneinucha,140
ccbfin,5.8023,-73.5168,Arremon brunneinucha,140
ccbfin,6.1947,-75.4839,Arremon brunneinucha,140
ccbfin,6.1947,-75.4839,Arremon brunneinucha,140
ccbfin,6.1947,-75.4839,Arremon brunneinucha,140
ccbfin,6.236,-75.677,Arremon brunneinucha,140
ccbfin,6.1947,-75.4839,Arremon brunneinucha,140
ccbfin,6.1298,-75.5999,Arremon brunneinucha,140
ccbfin,6.8315,-73.3877,Arremon brunneinucha,140
ccbfin,4.771,-75.6226,Arremon brunneinucha,140
ccbfin,4.7081,-75.5466,Arremon brunneinucha,140
ccbfin,-0.5864,-77.8778,Arremon brunneinucha,140
ccbfin,-0.378,-78.075,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,4.65,-74.3333333,Arremon brunneinucha,140
ccbfin,5.7,-73.45,Arremon brunneinucha,140
ccbfin,5.7,-73.45,Arremon brunneinucha,140
ccbfin,5.7,-73.45,Arremon brunneinucha,140
ccbfin,4.7166667,-75.4666667,Arremon brunneinucha,140
ccbfin,4.7166667,-75.4666667,Arremon brunneinucha,140
ccbfin,1.6169444,-76.1002778,Arremon brunneinucha,140
ccbfin,1.6169444,-76.1002778,Arremon brunneinucha,140
ccbfin,1.6169444,-76.1002778,Arremon brunneinucha,140
ccbfin,1.6169444,-76.1002778,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,4.7166667,-75.5833333,Arremon brunneinucha,140
ccbfin,5.2308333,-75.4883333,Arremon brunneinucha,140
ccbfin,5.2308333,-75.4883333,Arremon brunneinucha,140
ccbfin,5.2308333,-75.4883333,Arremon brunneinucha,140
ccbfin,5.2308333,-75.4883333,Arremon brunneinucha,140
ccbfin,5.2308333,-75.4883333,Arremon brunneinucha,140
ccbfin,6.9875,-75.1105,Arremon brunneinucha,140
ccbfin,-7.3984,-76.2996,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.5288,-73.9778,Arremon brunneinucha,140
ccbfin,4.8101,-75.71,Arremon brunneinucha,140
ccbfin,0.0797,-78.6838,Arremon brunneinucha,140
ccbfin,0.0797,-78.6838,Arremon brunneinucha,140
ccbfin,-6.974,-77.5972,Arremon brunneinucha,140
ccbfin,-0.577,-77.8739,Arremon brunneinucha,140
ccbfin,-6.2003,-79.2034,Arremon brunneinucha,140
ccbfin,-6.2003,-79.2034,Arremon brunneinucha,140
ccbfin,-6.1931,-78.7353,Arremon brunneinucha,140
cedwax,9.2271,-79.417,Bombycilla cedrorum,2
cedwax,9.2272,-79.417,Bombycilla cedrorum,2
chbant1,5.8334,-74.8667,Poliocrania exsul,116
chbant1,9.125,-79.715,Poliocrania exsul,116
chbant1,5.9002,-74.8485,Poliocrania exsul,116
chbant1,6.1114,-77.372,Poliocrania exsul,116
chbant1,6.1114,-77.372,Poliocrania exsul,116
chbant1,6.1114,-77.372,Poliocrania exsul,116
chbant1,6.1114,-77.372,Poliocrania exsul,116
chbant1,-0.0523,-78.7764,Poliocrania exsul,116
chbant1,0.8501,-78.7667,Poliocrania exsul,116
chbant1,6.0498,-74.2614,Poliocrania exsul,116
chbant1,6.7183,-74.3458,Poliocrania exsul,116
chbant1,7.9253,-74.7835,Poliocrania exsul,116
chbant1,9.1667,-79.7667,Poliocrania exsul,116
chbant1,9.1667,-79.7667,Poliocrania exsul,116
chbant1,9.1667,-79.7667,Poliocrania exsul,116
chbant1,5.93,-74.834,Poliocrania exsul,116
chbant1,5.8334,-74.8667,Poliocrania exsul,116
chbant1,0.0591,-78.7679,Poliocrania exsul,116
chbant1,0.1861,-79.2265,Poliocrania exsul,116
chbant1,0.1861,-79.2265,Poliocrania exsul,116
chbant1,9.127,-79.715,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,6.1145,-77.4246,Poliocrania exsul,116
chbant1,6.1145,-77.4246,Poliocrania exsul,116
chbant1,5.9334,-74.1834,Poliocrania exsul,116
chbant1,5.5,-76.5469,Poliocrania exsul,116
chbant1,5.5,-76.5469,Poliocrania exsul,116
chbant1,0.0736,-78.7685,Poliocrania exsul,116
chbant1,0.1228,-78.9942,Poliocrania exsul,116
chbant1,0.1228,-78.9942,Poliocrania exsul,116
chbant1,5.8334,-74.8667,Poliocrania exsul,116
chbant1,5.8334,-74.8667,Poliocrania exsul,116
chbant1,5.8334,-74.8667,Poliocrania exsul,116
chbant1,1.021,-78.608,Poliocrania exsul,116
chbant1,0.883,-78.514,Poliocrania exsul,116
chbant1,0.217,-78.89,Poliocrania exsul,116
chbant1,0.217,-78.89,Poliocrania exsul,116
chbant1,0.217,-78.89,Poliocrania exsul,116
chbant1,0.217,-78.89,Poliocrania exsul,116
chbant1,0.217,-78.89,Poliocrania exsul,116
chbant1,0.517,-79.2,Poliocrania exsul,116
chbant1,0.517,-79.2,Poliocrania exsul,116
chbant1,-3.654,-79.753,Poliocrania exsul,116
chbant1,-0.32,-79.018,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.883,-78.8,Poliocrania exsul,116
chbant1,0.767,-79.15,Poliocrania exsul,116
chbant1,0.346,-79.709,Poliocrania exsul,116
chbant1,8.0198,-77.7324,Poliocrania exsul,116
chbant1,5.8959,-74.8589,Poliocrania exsul,116
chbant1,5.8959,-74.8589,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,6.0462,-74.282,Poliocrania exsul,116
chbant1,6.0462,-74.282,Poliocrania exsul,116
chbant1,6.0462,-74.282,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,6.0498,-74.2614,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,6.0747,-77.3868,Poliocrania exsul,116
chbant1,6.0747,-77.3868,Poliocrania exsul,116
chbant1,6.0747,-77.3868,Poliocrania exsul,116
chbant1,6.0747,-77.3868,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,0.1431,-79.1334,Poliocrania exsul,116
chbant1,0.1431,-79.1334,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,5.6271,-77.4042,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,5.8941,-74.8583,Poliocrania exsul,116
chbant1,1.6839,-78.7534,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,5.9002,-74.8485,Poliocrania exsul,116
chbant1,3.5845,-76.8874,Poliocrania exsul,116
chbant1,9.2003,-79.9837,Poliocrania exsul,116
chbant1,9.3097,-78.9867,Poliocrania exsul,116
chbant1,8.1506,-77.9997,Poliocrania exsul,116
chbant1,8.1506,-77.9997,Poliocrania exsul,116
chbant1,8.1506,-77.9997,Poliocrania exsul,116
chbant1,9.2423,-79.4011,Poliocrania exsul,116
chbant1,-0.0444,-78.7576,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,9.1332,-79.7195,Poliocrania exsul,116
chbant1,6.5857,-74.3013,Poliocrania exsul,116
chbant1,9.1314,-79.7235,Poliocrania exsul,116
chbant1,-3.6496,-79.7583,Poliocrania exsul,116
chbant1,-3.6496,-79.7583,Poliocrania exsul,116
chbant1,0.258,-79.192,Poliocrania exsul,116
chbant1,0.258,-79.192,Poliocrania exsul,116
chbant1,0.242,-78.992,Poliocrania exsul,116
chbant1,0.2578,-79.192,Poliocrania exsul,116
chbant1,0.267,-79.2048,Poliocrania exsul,116
chbant1,0.0742,-78.9817,Poliocrania exsul,116
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,3.565778,-76.5843,Cyphorhinus thoracicus,99
chbwre1,4.8675,-75.54667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.158056,-76.01667,Cyphorhinus thoracicus,99
chbwre1,5.7289,-76.2439,Cyphorhinus thoracicus,99
chbwre1,5.7289,-76.2439,Cyphorhinus thoracicus,99
chbwre1,5.716,-75.2583,Cyphorhinus thoracicus,99
chbwre1,4.7417,-76.2962,Cyphorhinus thoracicus,99
chbwre1,4.7417,-76.2962,Cyphorhinus thoracicus,99
chbwre1,-5.7009,-77.8123,Cyphorhinus thoracicus,99
chbwre1,5.172,-75.974,Cyphorhinus thoracicus,99
chbwre1,-5.3167,-78.6667,Cyphorhinus thoracicus,99
chbwre1,-5.3167,-78.6667,Cyphorhinus thoracicus,99
chbwre1,-10.7108,-74.1985,Cyphorhinus thoracicus,99
chbwre1,5.4898,-75.9014,Cyphorhinus thoracicus,99
chbwre1,4.7237,-75.5681,Cyphorhinus thoracicus,99
chbwre1,5.694,-75.2497,Cyphorhinus thoracicus,99
chbwre1,5.4898,-75.9014,Cyphorhinus thoracicus,99
chbwre1,5.4898,-75.9014,Cyphorhinus thoracicus,99
chbwre1,5.4898,-75.9014,Cyphorhinus thoracicus,99
chbwre1,-5.6713,-77.7588,Cyphorhinus thoracicus,99
chbwre1,-5.7009,-77.8123,Cyphorhinus thoracicus,99
chbwre1,-5.7009,-77.8123,Cyphorhinus thoracicus,99
chbwre1,-4.517,-79.15,Cyphorhinus thoracicus,99
chbwre1,-0.623,-77.841,Cyphorhinus thoracicus,99
chbwre1,-0.633,-77.583,Cyphorhinus thoracicus,99
chbwre1,-0.633,-77.583,Cyphorhinus thoracicus,99
chbwre1,-0.693,-77.605,Cyphorhinus thoracicus,99
chbwre1,1.2181,-76.8228,Cyphorhinus thoracicus,99
chbwre1,5.5334,-75.7834,Cyphorhinus thoracicus,99
chbwre1,-5.7025,-77.8307,Cyphorhinus thoracicus,99
chbwre1,-5.7025,-77.8307,Cyphorhinus thoracicus,99
chbwre1,-5.7025,-77.8307,Cyphorhinus thoracicus,99
chbwre1,-9.324,-74.7821,Cyphorhinus thoracicus,99
chbwre1,-0.6237,-77.8403,Cyphorhinus thoracicus,99
chbwre1,-5.6713,-77.7588,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.0299,-75.0406,Cyphorhinus thoracicus,99
chbwre1,5.0299,-75.0406,Cyphorhinus thoracicus,99
chbwre1,4.7221,-75.5773,Cyphorhinus thoracicus,99
chbwre1,4.7221,-75.5773,Cyphorhinus thoracicus,99
chbwre1,4.7221,-75.5773,Cyphorhinus thoracicus,99
chbwre1,5.7908,-76.0744,Cyphorhinus thoracicus,99
chbwre1,5.2018,-76.0542,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.729,-76.244,Cyphorhinus thoracicus,99
chbwre1,4.7081,-75.5466,Cyphorhinus thoracicus,99
chbwre1,3.5388,-76.6063,Cyphorhinus thoracicus,99
chbwre1,3.5349,-76.7527,Cyphorhinus thoracicus,99
chbwre1,4.7237,-75.5681,Cyphorhinus thoracicus,99
chbwre1,5.8185,-76.2163,Cyphorhinus thoracicus,99
chbwre1,5.8185,-76.2163,Cyphorhinus thoracicus,99
chbwre1,4.727,-75.577,Cyphorhinus thoracicus,99
chbwre1,4.7761,-75.5924,Cyphorhinus thoracicus,99
chbwre1,-6.9567,-77.6849,Cyphorhinus thoracicus,99
chbwre1,4.7039,-75.5379,Cyphorhinus thoracicus,99
chbwre1,4.771,-75.6226,Cyphorhinus thoracicus,99
chbwre1,-0.6299,-77.603,Cyphorhinus thoracicus,99
chbwre1,-0.6299,-77.603,Cyphorhinus thoracicus,99
chbwre1,-0.6299,-77.603,Cyphorhinus thoracicus,99
chbwre1,-0.6299,-77.603,Cyphorhinus thoracicus,99
chbwre1,7.8252,-77.6447,Cyphorhinus thoracicus,99
chbwre1,4.8612,-75.5271,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,4.7166667,-75.5833333,Cyphorhinus thoracicus,99
chbwre1,4.7166667,-75.5833333,Cyphorhinus thoracicus,99
chbwre1,4.7166667,-75.4666667,Cyphorhinus thoracicus,99
chbwre1,5.2431,-76.0964,Cyphorhinus thoracicus,99
chbwre1,4.7061,-75.5416,Cyphorhinus thoracicus,99
chbwre1,4.701,-75.535,Cyphorhinus thoracicus,99
chbwre1,-0.6237,-77.8403,Cyphorhinus thoracicus,99
chbwre1,-13.0501,-71.5564,Cyphorhinus thoracicus,99
chbwre1,-13.0501,-71.5564,Cyphorhinus thoracicus,99
chbwre1,-13.0501,-71.5564,Cyphorhinus thoracicus,99
chcant2,-4.4797,-79.391,Grallaria ruficapilla,207
chcant2,-4.4797,-79.391,Grallaria ruficapilla,207
chcant2,5.5374,-75.8029,Grallaria ruficapilla,207
chcant2,5.5374,-75.8029,Grallaria ruficapilla,207
chcant2,5.6333,-73.4833,Grallaria ruficapilla,207
chcant2,5.5374,-75.8029,Grallaria ruficapilla,207
chcant2,-5.6917,-77.7341,Grallaria ruficapilla,207
chcant2,4.4837,-75.4797,Grallaria ruficapilla,207
chcant2,4.4837,-75.4797,Grallaria ruficapilla,207
chcant2,4.4837,-75.4797,Grallaria ruficapilla,207
chcant2,-0.0181,-78.6834,Grallaria ruficapilla,207
chcant2,6.3001,-72.7167,Grallaria ruficapilla,207
chcant2,1.795556,-76.35139,Grallaria ruficapilla,207
chcant2,1.795556,-76.35139,Grallaria ruficapilla,207
chcant2,1.81,-76.34972,Grallaria ruficapilla,207
chcant2,1.81,-76.34972,Grallaria ruficapilla,207
chcant2,1.81,-76.34972,Grallaria ruficapilla,207
chcant2,5.9336,-73.2294,Grallaria ruficapilla,207
chcant2,-0.0181,-78.6834,Grallaria ruficapilla,207
chcant2,6.1298,-75.5999,Grallaria ruficapilla,207
chcant2,2.382,-76.4307,Grallaria ruficapilla,207
chcant2,-6.3167,-79.4501,Grallaria ruficapilla,207
chcant2,-0.0431,-78.7376,Grallaria ruficapilla,207
chcant2,-0.0301,-78.876,Grallaria ruficapilla,207
chcant2,8.609,-71.0563,Grallaria ruficapilla,207
chcant2,-2.843,-79.1528,Grallaria ruficapilla,207
chcant2,6.109,-75.549,Grallaria ruficapilla,207
chcant2,8.8439,-70.7278,Grallaria ruficapilla,207
chcant2,-4.3667,-79.7501,Grallaria ruficapilla,207
chcant2,4.8963,-73.9225,Grallaria ruficapilla,207
chcant2,4.9086,-73.937,Grallaria ruficapilla,207
chcant2,4.9029,-73.9278,Grallaria ruficapilla,207
chcant2,-4.1012,-79.1482,Grallaria ruficapilla,207
chcant2,5.7348,-73.3813,Grallaria ruficapilla,207
chcant2,8.609,-71.0563,Grallaria ruficapilla,207
chcant2,8.609,-71.0563,Grallaria ruficapilla,207
chcant2,-4.6476,-79.74426,Grallaria ruficapilla,207
chcant2,4.6167,-74.3001,Grallaria ruficapilla,207
chcant2,5.2537,-72.8784,Grallaria ruficapilla,207
chcant2,5.2537,-72.8784,Grallaria ruficapilla,207
chcant2,5.333,-72.7747,Grallaria ruficapilla,207
chcant2,1.2309,-76.9285,Grallaria ruficapilla,207
chcant2,0.83,-78.051,Grallaria ruficapilla,207
chcant2,0.555,-77.53,Grallaria ruficapilla,207
chcant2,-0.017,-78.685,Grallaria ruficapilla,207
chcant2,-0.017,-78.685,Grallaria ruficapilla,207
chcant2,-0.017,-78.685,Grallaria ruficapilla,207
chcant2,-0.283,-78.667,Grallaria ruficapilla,207
chcant2,-0.41,-78.033,Grallaria ruficapilla,207
chcant2,-0.623,-77.841,Grallaria ruficapilla,207
chcant2,-0.623,-77.841,Grallaria ruficapilla,207
chcant2,-0.702,-78.794,Grallaria ruficapilla,207
chcant2,-3.232,-79.281,Grallaria ruficapilla,207
chcant2,-3.232,-79.281,Grallaria ruficapilla,207
chcant2,-3.232,-79.281,Grallaria ruficapilla,207
chcant2,-3.509,-79.261,Grallaria ruficapilla,207
chcant2,-4.037,-79.93,Grallaria ruficapilla,207
chcant2,-4.037,-79.93,Grallaria ruficapilla,207
chcant2,-4.037,-79.93,Grallaria ruficapilla,207
chcant2,-4.083,-79.95,Grallaria ruficapilla,207
chcant2,-4.083,-79.95,Grallaria ruficapilla,207
chcant2,-0.589,-77.877,Grallaria ruficapilla,207
chcant2,8.6071,-71.053,Grallaria ruficapilla,207
chcant2,8.609,-71.0563,Grallaria ruficapilla,207
chcant2,-0.589,-77.877,Grallaria ruficapilla,207
chcant2,-0.589,-77.877,Grallaria ruficapilla,207
chcant2,-0.017,-78.685,Grallaria ruficapilla,207
chcant2,-0.247,-78.808,Grallaria ruficapilla,207
chcant2,-4.36,-79.719,Grallaria ruficapilla,207
chcant2,-0.623,-77.839,Grallaria ruficapilla,207
chcant2,-0.589,-77.877,Grallaria ruficapilla,207
chcant2,4.8637,-74.079,Grallaria ruficapilla,207
chcant2,7.3862,-72.8801,Grallaria ruficapilla,207
chcant2,7.3862,-72.8801,Grallaria ruficapilla,207
chcant2,-5.8095,-78.0217,Grallaria ruficapilla,207
chcant2,-5.8797,-79.5397,Grallaria ruficapilla,207
chcant2,4.6149,-74.3106,Grallaria ruficapilla,207
chcant2,-0.0181,-78.6834,Grallaria ruficapilla,207
chcant2,4.7004,-75.5296,Grallaria ruficapilla,207
chcant2,4.7221,-75.5773,Grallaria ruficapilla,207
chcant2,1.7634,-75.767,Grallaria ruficapilla,207
chcant2,4.7993,-73.7929,Grallaria ruficapilla,207
chcant2,4.7992,-73.9025,Grallaria ruficapilla,207
chcant2,6.4051,-75.974,Grallaria ruficapilla,207
chcant2,4.6113,-74.3153,Grallaria ruficapilla,207
chcant2,4.6113,-74.3153,Grallaria ruficapilla,207
chcant2,-1.3928,-78.4269,Grallaria ruficapilla,207
chcant2,-1.3928,-78.4269,Grallaria ruficapilla,207
chcant2,4.8819,-73.2873,Grallaria ruficapilla,207
chcant2,6.8156,-75.3321,Grallaria ruficapilla,207
chcant2,6.8156,-75.3321,Grallaria ruficapilla,207
chcant2,10.3643,-72.9458,Grallaria ruficapilla,207
chcant2,4.5731,-74.3523,Grallaria ruficapilla,207
chcant2,-0.5883,-77.8815,Grallaria ruficapilla,207
chcant2,-0.5883,-77.8815,Grallaria ruficapilla,207
chcant2,4.6241,-74.0609,Grallaria ruficapilla,207
chcant2,4.6071,-74.0539,Grallaria ruficapilla,207
chcant2,0.0226,-78.712,Grallaria ruficapilla,207
chcant2,10.3643,-72.9458,Grallaria ruficapilla,207
chcant2,10.3643,-72.9458,Grallaria ruficapilla,207
chcant2,4.6149,-74.3106,Grallaria ruficapilla,207
chcant2,4.6149,-74.3106,Grallaria ruficapilla,207
chcant2,5.0737,-75.4378,Grallaria ruficapilla,207
chcant2,5.0737,-75.4378,Grallaria ruficapilla,207
chcant2,5.0737,-75.4378,Grallaria ruficapilla,207
chcant2,4.6548,-75.4666,Grallaria ruficapilla,207
chcant2,-6.3876,-79.1167,Grallaria ruficapilla,207
chcant2,4.8041,-74.0011,Grallaria ruficapilla,207
chcant2,1.078,-76.7968,Grallaria ruficapilla,207
chcant2,4.6705,-73.9466,Grallaria ruficapilla,207
chcant2,8.8663,-70.6819,Grallaria ruficapilla,207
chcant2,-0.378,-78.075,Grallaria ruficapilla,207
chcant2,6.8169,-75.3306,Grallaria ruficapilla,207
chcant2,6.1755,-75.6703,Grallaria ruficapilla,207
chcant2,4.5628,-74.0662,Grallaria ruficapilla,207
chcant2,4.8041,-74.0011,Grallaria ruficapilla,207
chcant2,5.014,-73.8292,Grallaria ruficapilla,207
chcant2,5.8023,-73.5168,Grallaria ruficapilla,207
chcant2,-6.6157,-78.4368,Grallaria ruficapilla,207
chcant2,-6.9176,-78.1961,Grallaria ruficapilla,207
chcant2,-0.5864,-77.8778,Grallaria ruficapilla,207
chcant2,0.4058,-78.1991,Grallaria ruficapilla,207
chcant2,4.5669,-75.3253,Grallaria ruficapilla,207
chcant2,4.5943,-75.3272,Grallaria ruficapilla,207
chcant2,0.395,-78.1769,Grallaria ruficapilla,207
chcant2,4.6149,-74.3106,Grallaria ruficapilla,207
chcant2,4.7761,-75.5924,Grallaria ruficapilla,207
chcant2,4.6861,-75.5472,Grallaria ruficapilla,207
chcant2,4.771,-75.6226,Grallaria ruficapilla,207
chcant2,-6.2814,-79.4534,Grallaria ruficapilla,207
chcant2,-0.5864,-77.8778,Grallaria ruficapilla,207
chcant2,4.9832,-74.2205,Grallaria ruficapilla,207
chcant2,-0.0263,-78.723,Grallaria ruficapilla,207
chcant2,-7.1366,-78.8468,Grallaria ruficapilla,207
chcant2,5.4938,-73.3648,Grallaria ruficapilla,207
chcant2,-6.4667,-79.0501,Grallaria ruficapilla,207
chcant2,5.4912,-73.3945,Grallaria ruficapilla,207
chcant2,7.3554,-72.7403,Grallaria ruficapilla,207
chcant2,5.5973,-73.9098,Grallaria ruficapilla,207
chcant2,6.4019,-72.5445,Grallaria ruficapilla,207
chcant2,5.5963,-75.8214,Grallaria ruficapilla,207
chcant2,10.3638,-72.9782,Grallaria ruficapilla,207
chcant2,10.3638,-72.9782,Grallaria ruficapilla,207
chcant2,5.0564,-75.4953,Grallaria ruficapilla,207
chcant2,2.7975,-74.855,Grallaria ruficapilla,207
chcant2,7.4252778,-72.4438889,Grallaria ruficapilla,207
chcant2,-4.3674,-79.7265,Grallaria ruficapilla,207
chcant2,-3.2295,-79.2717,Grallaria ruficapilla,207
chcant2,6.0666667,-73.1333333,Grallaria ruficapilla,207
chcant2,4.6333333,-74.0333333,Grallaria ruficapilla,207
chcant2,4.6333333,-74.0333333,Grallaria ruficapilla,207
chcant2,5.7,-73.45,Grallaria ruficapilla,207
chcant2,5.7,-73.45,Grallaria ruficapilla,207
chcant2,5.1339,-73.2891,Grallaria ruficapilla,207
chcant2,-0.0268,-78.7422,Grallaria ruficapilla,207
chcant2,5.2308333,-75.4883333,Grallaria ruficapilla,207
chcant2,5.2308333,-75.4883333,Grallaria ruficapilla,207
chcant2,5.2308333,-75.4883333,Grallaria ruficapilla,207
